cluster,location,property_type,bedrooms,area_sqft,contract_rent,duration_months,annualised_rent,annualised_rent_per_sqft,rental_yield_pct,contract_type,start_date,end_date,purchase_price,source_file,source_page,record_uid
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.8,New,2025-12-22,2026-12-21,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,893e07bbaa5d453a5f77e8714676504a60933641
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2773.0,175000.0,13,161538.46153846153,58.2540431079919,4.9,New,2025-12-22,2026-12-23,3600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,950aa0a3ac9d639660d8d84ab6ac7e3adf1e7ea9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2773.0,175000.0,13,161538.46153846153,58.2540431079919,4.9,New,2025-12-22,2026-12-23,3600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",50,aedfe2fd8623075c5c247b91ebcfa536a1637f2d
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.7,New,2025-12-18,2026-12-17,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,4bef564ee49fcb93f62a2b6569e81e2bd911f844
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,4.7,New,2025-12-15,2026-12-14,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,34c8a0bc186de2d2d952bf0c7ef2545817b5870f
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,140000.0,12,140000.0,73.52941176470588,7.8,New,2025-12-15,2026-12-14,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,7af0321ef5fceca1df4eb5fca847aca7eabc1b6c
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2982.0,185000.0,12,185000.0,62.03890006706908,7.0,New,2025-12-15,2026-12-14,2700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,cbfa4fc333aedcf4eef0f8f56e0eda7d4da895cd
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,190000.0,12,190000.0,67.78451658936854,11.3,New,2025-12-15,2026-12-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,9c4f01be79664d5d9f6d64821de1ac82e26a2209
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.7,New,2025-12-15,2026-12-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,1ac4dea1b0f1f1eddef24ef797f8e3d4630e7474
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,130000.0,12,130000.0,68.27731092436974,8.1,New,2025-12-15,2026-12-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,df5ab826467cd50eac2220c94cc437d39af54b85
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,4.7,New,2025-12-15,2026-12-14,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,1838b749a2ad3cd557d3bbad7a9dde8c2cdc9295
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,173000.0,12,173000.0,62.40981240981241,5.4,New,2025-12-15,2026-12-14,3200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,3230b5aada9d59882d03ae4b512130a06063f8e5
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,140000.0,12,140000.0,73.76185458377239,5.2,New,2025-12-15,2026-12-14,2700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,a520833b0dc4fab990358a886738fa5075b95316
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.4,New,2025-12-14,2026-12-13,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,513fd1565f528daf52b6a2106428687c61589524
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,405000.0,36,135000.0,72.07688200747464,26.1,New,2025-12-13,2028-12-12,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,2447cdef264cd029c1760fb25ee74750d4433b44
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2798.0,190000.0,12,190000.0,67.90564689063616,12.2,Renewed,2025-12-11,2026-12-10,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,228cdd580cfcef515863e52a0d26cf1148c49314
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,195000.0,12,195000.0,70.34632034632034,9.3,New,2025-12-10,2026-12-09,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,9cf7c242f6a69cb586956d1401ce5e2a71fddb40
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,130000.0,12,130000.0,68.27731092436974,7.6,New,2025-12-10,2026-12-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,92f4a797a2b8555c5da152384e69f0c42c96e0f3
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3990.0,220000.0,12,220000.0,55.13784461152882,7.6,New,2025-12-10,2026-12-09,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,20389021c3ef80449447e39cdabf2e839347464c
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.6,New,2025-12-10,2026-12-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,eba37a3ddd89a19a636ce39b396617bf65c3a6f2
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,4.8,New,2025-12-10,2026-12-09,3500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,a1df378479f62fef9753466247accc25f256a4a1
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,8.7,New,2025-12-10,2026-12-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,5a5006066fc53319dddbfe6448d264d1324ab37f
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,170000.0,12,170000.0,60.64930431680342,11.0,New,2025-12-08,2026-12-07,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,5823a2891dde8ba224a9917aefe13f038369225a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2771.0,160000.0,12,160000.0,57.740887766149406,8.8,New,2025-12-07,2026-12-06,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,f26f6221a1355469ed5ac1f01f6f8a6c0185dc08
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,5.4,New,2025-12-06,2026-12-05,2600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,2c0ea25df1dd9e36b88b6a19708bb1443ab1cca6
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,9.6,New,2025-12-05,2026-12-04,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,a33c5b6dfc7d8b18c962e2e4ee6b6d4fd6a908cb
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.7,New,2025-12-05,2026-12-04,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,be72c4b3a0cfce2fa33f8044cc37f131e4d67d61
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.8,New,2025-12-01,2026-11-30,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,7f9bdd87dcf198cf3e15c9d0dfc36edf7e2404f6
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.2,New,2025-12-01,2026-11-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,632283a03f954d1aaa6bc44a30a3068cc509c7df
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3363.0,175000.0,12,175000.0,52.036871840618495,8.4,New,2025-12-01,2026-11-30,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,af2755dc83276ab286561799d73d7235a0f10e5f
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,175000.0,12,175000.0,63.13131313131313,8.9,New,2025-12-01,2026-11-30,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,b7dcd267605816c1f4b1c03211fcd6c1b448ced2
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.5,New,2025-12-01,2026-11-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,c2b144d640306f6def34eba15cd828ab7b884418
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,13.7,New,2025-12-01,2026-11-30,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,18be14ba5d8e2d5b545815c1c5a07b8af58f89b2
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,140000.0,12,140000.0,73.52941176470588,9.6,New,2025-12-01,2026-11-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,aa9b16dbefe0e7ea28547fc0c0b22c3455c27889
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,170000.0,12,170000.0,61.81818181818182,8.4,New,2025-12-01,2026-11-30,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,c1d125ec89a7231bd3b27c4650177cc76f210187
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,170000.0,12,170000.0,60.64930431680342,11.4,New,2025-12-01,2026-11-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,b5df7efdc886d7eb682ed5fe143ee9fe6c09ed0b
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,9.4,New,2025-12-01,2026-11-30,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,e92483645a25f287db513b44b44d29bd182d8b22
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2750.0,175000.0,12,175000.0,63.63636363636363,6.1,New,2025-12-01,2026-11-30,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,e6c2427d1e4bc1bd5e74cfd64d4b763d0b850465
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,190000.0,12,190000.0,68.54256854256855,9.9,Renewed,2025-12-01,2026-11-30,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,234fbdba53a753fd92dae8c2c89bf283389842d7
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,5.0,New,2025-12-01,2026-11-30,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,fac5ee6745c94535a697b6acb868450782442ec8
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,11.5,New,2025-12-01,2026-11-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,730781072a2e3e2a714de0d130f68afc6b52e628
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,9.1,New,2025-11-30,2026-11-29,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,53787360447bb263634ebef634a440fe478e4a37
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,10.0,New,2025-11-30,2026-11-29,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,b9f4957cc65f2f12b818c32e4b057daddd9cd8cf
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.1,New,2025-11-29,2026-11-28,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,3abf39313a94ace87d242c0e8261ee832f78dad1
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.7,New,2025-11-28,2026-11-27,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,5ebbe59d202092c99d01739521d37e7ca4614a54
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.0,New,2025-11-28,2026-11-27,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,003274502176617ab8fe882025d58b5f774288b4
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.3,New,2025-11-28,2026-11-27,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",55,77315ddb0e76cd59337ab914a8733d84979d5c61
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,133500.0,12,133500.0,71.27602776294714,9.8,New,2025-11-26,2026-11-25,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,1e4a7ef0a7f909912ad9fffb27f3ef1a95597329
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,6.1,New,2025-11-26,2026-11-25,2300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,41a6f64a5854860071794a949064264420db88d0
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,10.0,New,2025-11-25,2026-11-24,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",56,26cd0fe2d24398254be3fe56b407c3ff6b468ac8
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,9.9,New,2025-11-24,2026-11-23,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,47fcbe1fd07a35884234ae94ff0148e562f9756f
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,135000.0,12,135000.0,71.12750263435196,8.9,New,2025-11-22,2026-11-21,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,bd221d54fad917f0e9907e713d4d4dc0cceabfe0
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,9.9,New,2025-11-21,2026-11-20,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,9178d7ba4cfef976d8efd0046b8045c0e9b19f84
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,5.0,New,2025-11-20,2026-11-19,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,a03b64b1a8720cf7560c69bda2fc246aa7225e08
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.1,New,2025-11-20,2026-11-19,2600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,06db67d805380a3a85008899aaec81666389624d
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1874.0,140000.0,12,140000.0,74.70651013874067,7.0,New,2025-11-20,2026-11-19,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,9d5b5d1b07f1a4c70689f4137892763313e87980
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,12.0,Renewed,2025-11-20,2026-11-19,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,337edbddf2c437774b21ca087ac329607bc30ee7
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,15.3,New,2025-11-18,2026-11-17,850000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,8a91ace264d5d767866ef87ce3ff5783e83e4e37
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.9,New,2025-11-18,2026-11-17,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,8ebc9c9356a8ca7fb273a256c03117852b3b65e8
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1904.0,140000.0,12,140000.0,73.52941176470588,9.5,New,2025-11-16,2026-11-15,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,2dc4d5ae4ef83bfbd396a9852c55d9c246f3bb05
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,177000.0,12,177000.0,63.85281385281385,9.8,New,2025-11-15,2026-11-14,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,d70c014a251bea0ed5326db6000a63e9c43cce85
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2750.0,165000.0,12,165000.0,60.0,5.8,New,2025-11-15,2026-11-14,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,1d6f361ae29fcbec9182e601d15d8003821cc23f
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,175000.0,12,175000.0,63.13131313131313,9.7,New,2025-11-15,2026-11-14,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",61,8448fe4184bf5ad5c978e54fd673af453a2f2ec1
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,7.6,New,2025-11-15,2026-11-14,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",62,50bc0c14f7ea0bc5b2c7d9c7b00876a32037d306
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.4,New,2025-11-15,2026-11-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,e2150b272e0782ffecddc1aca92b09ad96b6f5bd
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,230000.0,12,230000.0,82.97258297258297,14.1,Renewed,2025-11-15,2026-11-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",41,b24854c82525e4d0d8c256f271911ae96c4daf0c
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2817.0,175000.0,12,175000.0,62.12282570110046,5.6,New,2025-11-15,2026-11-14,3200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,373076e9013fef713d17b72dd79a8124b0efd540
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,123000.0,12,123000.0,65.67004805125467,4.9,Renewed,2025-11-15,2026-11-14,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",50,1b20e1af869379df3dea90745e63fb300633945e
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,123000.0,12,123000.0,65.67004805125467,4.9,Renewed,2025-11-15,2026-11-14,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,63e98152bfbe2defcf1b9aaea552f8d5d13a2291
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,8.6,New,2025-11-14,2026-11-13,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,90208b739765259fe53aaf3112db348572305d11
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.4,New,2025-11-13,2026-11-12,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,3a0ebcb063d30b3a9b272ce91f9dc747e4e437a4
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,6.4,New,2025-11-12,2026-11-11,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",57,38c2629be368ee88167983f8a7826f600bdfdfec
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,155000.0,12,155000.0,55.916305916305916,9.2,New,2025-11-12,2026-11-11,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,1803244e801683f0964361dfb82780554a7cb9e1
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2780.0,180000.0,12,180000.0,64.74820143884892,9.9,New,2025-11-11,2026-11-10,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,23a52f712e2ed866c2675d09616fcf0e198962be
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.3,New,2025-11-10,2026-11-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,2be30d91992cf02573369ed7212f1e7fe92249bf
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.6,New,2025-11-10,2026-11-09,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",62,3b1bc17acec42b0b20e8cb29cb9d2bb357793d0f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.9,New,2025-11-10,2026-11-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,45da81f3940d46472507038af6cc6f8b4574bc4f
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,175000.0,12,175000.0,63.13131313131313,9.6,New,2025-11-10,2026-11-09,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,8001b46944ee6fe141f16a5e2651b6cb1d3d8de4
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,200000.0,12,200000.0,72.15007215007215,10.3,New,2025-11-09,2026-11-08,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,45bc01923c9187802d48983f0bff6af29588ee4a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,13,138461.53846153847,73.92500718715348,9.4,New,2025-11-07,2026-11-11,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,d413690e993e17eb8558c53ffab26378882c6715
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1882.0,140000.0,12,140000.0,74.38894792773645,9.3,New,2025-11-07,2026-11-06,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,c0704d159d13f2b60361e8092ec4f3246cc10686
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2771.0,165000.0,12,165000.0,59.545290508841575,8.9,New,2025-11-06,2026-11-05,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,e490e5b1e90de0ec2c1582a0410268c137962e6f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2870.0,177000.0,12,177000.0,61.67247386759582,8.7,New,2025-11-05,2026-11-04,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",58,15cee9853ee0cfa32557ba3c892471a3a3fb314d
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2773.0,170000.0,12,170000.0,61.30544536602957,5.7,New,2025-11-05,2026-11-04,3000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,0c1ef80f2eb93599c3f7d908d9cd433b3f12452b
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,250000.0,12,250000.0,89.19015340706386,16.4,New,2025-11-04,2026-11-03,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,64e28f1ba9bb279efc6a87b1ba96efffc2235311
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,9.4,New,2025-11-01,2026-10-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,130314bb9b11fe1c99116a201aa12ef6b35a7ccd
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,7.4,New,2025-11-01,2026-10-31,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,2a0e682d9a866c19588379b8caef1ed5e7185d46
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.1,New,2025-11-01,2026-10-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",62,5f378d42525a8a84350506d33c0d9de0dc5b1439
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,150000.0,13,138461.53846153847,72.9512847531815,8.9,New,2025-11-01,2026-11-04,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",61,76f513ddff8f2673c31f68d85ca6072f5e026a41
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.3,New,2025-11-01,2026-10-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,8296266fc6f07b985290e5fefcb39c93a55fb8e8
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.4,New,2025-11-01,2026-10-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,09f38e34b71fd87b45d1fd684ae62818e825b33a
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,11.5,New,2025-11-01,2026-10-31,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,c14e51e028c4d6e16fbf5c066d9b866a1ec06e5f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,138500.0,12,138500.0,73.94554191137213,8.8,New,2025-11-01,2026-10-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,1b1ead31ef508bd7c9c5f3a14b390820a021c065
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.5,New,2025-11-01,2026-10-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,dec29ab331a7a96f740033dbadb63e3b980e21d1
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2782.0,165000.0,12,165000.0,59.309849029475195,8.4,New,2025-11-01,2026-10-31,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",62,dc1c4a839b7ebf5766e390de7a3fbd7ab2350f38
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1915.0,145000.0,12,145000.0,75.71801566579634,7.0,New,2025-11-01,2026-10-31,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,237d675130e927a262cb81f8c3c730ae5b4b1a5c
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.3,New,2025-11-01,2026-10-31,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",63,e8bfa9aca49475985db1c91a1ac63cb323ddfdfd
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,7.1,New,2025-11-01,2026-10-31,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",61,153ca17c0e24c414196c04e4d14cb5a341757131
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,6.8,New,2025-11-01,2026-10-31,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,5601ecfc932a3a9f062d5dc7b69d1e7c17459b6d
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1910.0,132000.0,12,132000.0,69.10994764397905,10.5,Renewed,2025-11-01,2026-10-31,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",59,2bd01bec07871d942dc6a3d1e4cd0b1120f301f4
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2893.0,185000.0,12,185000.0,63.94745938472174,5.4,New,2025-10-30,2026-10-29,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",60,155df393a6cb815ad95f324e4d3e1c81230e8c2b
